key,value,ci_lo,ci_hi,unit,source_csv,row_filter,value_column,ci_lo_column,ci_hi_column,note
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__2__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__3__raw,0.23953708540088797,0.21552160386798608,0.26815000181104787,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__3__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__4__raw,0.23953708540088797,0.21552160386798608,0.26815000181104787,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__4__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__5__raw,0.23953708540088797,0.21552160386798608,0.26815000181104787,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__5__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__6__raw,0.23953708540088797,0.21552160386798608,0.26815000181104787,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__aggregate__leak_tpr1__6__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""aggregate""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__acc__0__raw,0.6462263097875287,0.6164336050769971,0.6753451225042986,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__1__raw,0.6041556128954394,0.5795808588276637,0.6302748932288675,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__1__norm,0.9482884698164972,0.9347213859702094,0.9597295166099555,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__2__raw,0.5719061798451514,0.5471360499594299,0.5974595125123778,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__2__norm,0.903007170617754,0.8842652995064064,0.9217462256247735,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__3__raw,0.5522668927936711,0.5299087963297284,0.5755513087694721,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__3__norm,0.8751794343750746,0.8551109968556364,0.8940516105378492,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__4__raw,0.5356697081971864,0.513331951775198,0.5580353691725887,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__4__norm,0.8509371627173501,0.8304055960518724,0.8695270998208533,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__5__raw,0.5231035176476022,0.5007579824729333,0.5461966167212275,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__5__norm,0.8324667288465125,0.8096974349870871,0.85230671602959,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__6__raw,0.5104767332509768,0.48852093627217713,0.5326794973532367,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__acc__6__norm,0.8134506967758923,0.7900959452125784,0.8333764676277128,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__full__leak_auc__0__raw,0.9770387884296409,0.9725322268076979,0.9808809399587173,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__1__raw,0.9770387884296409,0.9725322268076979,0.9808809399587173,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__1__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__2__raw,0.9770387884296409,0.9725322268076979,0.9808809399587173,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__2__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__3__raw,0.9770387884296409,0.9725322268076979,0.9808809399587173,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__3__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__4__raw,0.9770387884296409,0.9725322268076979,0.9808809399587173,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__4__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__5__raw,0.9770387884296409,0.9725322268076979,0.9808809399587173,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__5__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__6__raw,0.9770387884296409,0.9725322268076979,0.9808809399587173,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_auc__6__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__0__raw,0.7324282862939808,0.7017801955866926,0.7625112788442225,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__1__raw,0.7324282862939808,0.7017801955866926,0.7625112788442225,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__1__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__2__raw,0.7324282862939808,0.7017801955866926,0.7625112788442225,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__2__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__3__raw,0.7324282862939808,0.7017801955866926,0.7625112788442225,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__3__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__4__raw,0.7324282862939808,0.7017801955866926,0.7625112788442225,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__4__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__5__raw,0.7324282862939808,0.7017801955866926,0.7625112788442225,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__5__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__6__raw,0.7324282862939808,0.7017801955866926,0.7625112788442225,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__full__leak_tpr1__6__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""leak_tpr1"", ""view"": ""full""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__global__acc__0__raw,0.6462263097875287,0.6164336050769971,0.6753451225042986,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__1__raw,0.6041556128954394,0.5795808588276637,0.6302748932288675,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__1__norm,0.9482884698164972,0.9347213859702094,0.9597295166099555,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__2__raw,0.5719061798451514,0.5471360499594299,0.5974595125123778,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__2__norm,0.903007170617754,0.8842652995064064,0.9217462256247735,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""2"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__3__raw,0.5522668927936711,0.5299087963297284,0.5755513087694721,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__3__norm,0.8751794343750746,0.8551109968556364,0.8940516105378492,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""3"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__4__raw,0.5356697081971864,0.513331951775198,0.5580353691725887,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__4__norm,0.8509371627173501,0.8304055960518724,0.8695270998208533,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""4"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__5__raw,0.5231035176476022,0.5007579824729333,0.5461966167212275,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__5__norm,0.8324667288465125,0.8096974349870871,0.85230671602959,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""5"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__6__raw,0.5104767332509768,0.48852093627217713,0.5326794973532367,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__acc__6__norm,0.8134506967758923,0.7900959452125784,0.8333764676277128,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""6"", ""method"": ""m4_proto"", ""quantity"": ""acc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=5
retention_curves__imagenet_r__m4_proto__global__leak_auc__0__raw,0.8422918231966118,0.8275347435183144,0.8569393290451808,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__global__leak_auc__0__norm,1.0,1.0,1.0,norm,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""0"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""global""}",norm,norm_ci_lo,norm_ci_hi,n_seeds=3
retention_curves__imagenet_r__m4_proto__global__leak_auc__1__raw,0.8422918231966118,0.8275347435183144,0.8569393290451808,raw,results/retention_curves.csv,"{""dataset"": ""imagenet_r"", ""elapsed"": ""1"", ""method"": ""m4_proto"", ""quantity"": ""leak_auc"", ""view"": ""global""}",raw,raw_ci_lo,raw_ci_hi,n_seeds=3
